spec_id,short_descr,manufacturer,type,weight,megapixels,screen_size,dimensions
www.gosale.com//517,"['sony', 'cybershot', 'dscs40', '41', 'mp', 'digital', 'camera', '3x', 'optical', 'zoom']",sony,,1135.0,,,7.8h6.2w3.4d
www.gosale.com//747,"['olympus', 'fe4000', '12mp', 'digital', 'camera', '4x', 'wide', 'angle', 'zoom', 'dark', 'grey']",olympus,,,12.0,2.7,
www.gosale.com//1403,"['sony', 'nex5rkb', '161', 'mp', 'compact', 'digital', 'camera', '1855mm', 'interchangeable', 'lens', 'black', 'nex5r']",sony,slr,,,,
www.gosale.com//1096,"['sony', 'cybershot', 'dsch10', '81mp', 'digital', 'camera', '10x', 'optical', 'zoom', 'super', 'steady', 'shot']",sony,,908.0,,,4.2h2.7w1.9d
www.gosale.com//907,"['olympus', 'xz1', '10', 'mp', 'digital', 'camera', 'f18', 'lens', '3inch', 'oled', 'monitor', 'black', 'extended', 'life', 'battery', '8gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'acc']",bvi,,,,,
www.gosale.com//804,"['canon', 'powershot', 'pro', 'series', 's3', '6mp', '12x', 'image', 'stabilizer', 'zoom']",canon,,1362.0,,,4.5h3.1w3.0d
www.gosale.com//1362,"['canon', 'eos', '5d', 'mark', 'iii', '223mp', 'digital', 'slr', 'camera', 'ef', '24105mm', 'f4', 'l', 'usm', 'lens']",canon,slr,,,,
www.gosale.com//1200,"['sony', 'cybershot', 'dsctx200v', '182mp', 'waterproof', 'digital', 'camera', '5x', 'zoom', 'silver']",sony,point shoot,,,,
www.gosale.com//1337,"['fujifilm', 'finepix', 'z20fd', '10mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'red']",fuji,,,,,
www.gosale.com//1252,"['canon', 'eos', 'rebel', 't3i', 'cmos', 'dslr', 'camera', 'body']",canon,slr,,18.0,3.0,
www.gosale.com//1372,"['canon', 'powershot', 'sx280', 'hs', '12mp', 'digital', 'camera', '20x', 'zoom', 'black']",canon,point shoot,,,,
www.gosale.com//836,"['nikon', 'coolpix', 's6300', '16mp', 'digital', 'camera', '10x', 'zoom', '1080p', 'video', 'black']",nikon,point shoot,,,,
www.gosale.com//955,"['olympus', 'pen', 'ep2', 'micro', 'four', 'thirds', 'interchangeable', 'lens', '123mp', 'digital', 'camera', '17mm', 'f28', 'lens']",olympus,slr,,12.3,3.0,
www.gosale.com//1149,"['sony', 'cybershot', 'dscw290', '12', 'mp', 'digital', 'camera', '5x', 'optical', 'zoom', 'dark', 'blue']",sony,point shoot,,12.0,3.0,
www.gosale.com//1433,"['sony', 'alpha', 'nexf3', '161', 'mp', 'compact', 'camera', '1855mm', 'lens', 'black', 'nexf3kb']",sony,slr,,,,
www.gosale.com//1233,"['samsung', 'nx2000', '203mp', 'cmos', 'smart', 'wifi', 'compact', 'interchangeable', 'lens', 'digital', 'camera', '2050mm', '50200mm', 'zoom', 'lens', 'bundle', 'white']",samsung,slr,,,,
www.gosale.com//835,"['16gb', 'bundle', 'canon', 'powershot', 'sx130', 'digital', 'camera', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'gripster', 'usb', '20', 'high', 'speed', 'card', 'reader', '4aa', '2900', 'mah', 'rechargable', 'nimh', 'baterries', 'charger', 'deluxe', 'carrying', 'case', 'clear', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//966,"['complimentary', 'accessory', 'kit', 'nikon', 'coolpix', 's3000', 's4000', 'extended', 'life', 'battery', 'pack', 'enel10', 'mini', 'tripod', 'slim', 'leather', 'carrying', 'case']",butterflyphoto,,,,,
www.gosale.com//1495,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', '40mm', 'lens', 'yellow', 'extended', 'life', 'battery', '8gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', '3', 'piece', 'pr']",bvi,,,,,
www.gosale.com//821,"['sony', 'dscw830', '201mp', 'digital', 'camera', 'silver']",sony,point shoot,,,,
www.gosale.com//396,"['nikon', 'coolpix', 'p520', '181mp', 'cmos', 'digital', 'camera', '42x', 'zoom', '1080p', 'video', 'red']",nikon,point shoot,,,,
www.gosale.com//1361,"['sony', 'alpha', 'nex7', 'interchangeable', 'lens', 'digital', 'camera', 'w1855mm', 'lens', 'black', '16gb', 'sdhc', 'memory', 'extended', 'life', 'battery', 'uv', 'filter', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'shock', 'proof', 'deluxe', 'case', 'accessory', 'saver', 'bundle']",sony,,,,,
www.gosale.com//1137,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'essentials', 'accessory', 'kit', 'includes', '32gb', 'high', 'speed', 'sd', 'memory', 'card', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'usb', '20', 'high', 'speed', 'card', 'reader', 'deluxe', 'hard', 'case', 'gripster']",butterflyphoto,,,,,
www.gosale.com//1395,"['sony', 'cybershot', 'dscrx1r', '24mp', 'compact', 'system', 'digital', 'camera']",sony,point shoot,,,,
www.gosale.com//1474,"['gripster', 'kit', 'canon', 'powershot', 's95', 'digital', 'camera', 'includes', 'gripster', 'tripod', 'usb', '20', 'high', 'speed', 'card', 'reader', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//806,"['sony', 'alpha', 'a6000', '243mp', 'camera', '1650mm', 'power', 'zoom', 'lens']",sony,point shoot,,,,
www.gosale.com//458,"['nikon', 'coolpix', 'aw120', '161mp', 'waterproof', 'digital', 'camera', 'wifi', 'gps', '1080p', 'video', 'orange']",nikon,point shoot,,,,
www.gosale.com//1144,"['fujifilm', 'finepix', 'z10fd', '72mp', 'digital', 'camera', '3x', 'optical', 'zoom', 'black']",fuji photo film,,908.0,,,
www.gosale.com//1059,"['sony', 'alpha', 'nex7', 'interchangeable', 'lens', 'digital', 'camera', 'body', 'package', '6']",sony,,,,,
www.gosale.com//988,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', 'black', 'body']",pentax,point shoot,,,,
www.gosale.com//446,"['panasonic', 'lumix', 'dmczs7', '121', 'mp', 'digital', 'camera', '12x', 'ois', 'zoom', 'hd', 'video', 'black']",panasonic,point shoot,,12.1,,
www.gosale.com//1201,"['fujifilm', 'xe2', '163', 'mp', 'compact', 'system', 'digital', 'camera', '1855mm', 'lens', 'silver']",fuji photo film,slr,,,,
www.gosale.com//1121,"['nikon', 'coolpix', 'l120', '141mp', 'digital', 'camera', '21x', 'optical', 'zoom', 'black']",nikon,point shoot,,14.1,3.0,
www.gosale.com//1278,"['accessory', 'kit', 'canon', 'sx30is', 'sx30', 'digital', 'camera', 'includes', 'usb', '20', 'high', 'speed', 'card', 'reader', 'extended', 'replacement', 'nb7l', '1300', 'mah', 'battery', 'acdc', 'rapid', 'battery', 'charger', 'deluxe', 'case', 'clear', 'lcd', 'screen', 'protectors', 'grpster']",butterflyphoto,,,,,
www.gosale.com//440,"['canon', 'eos', '20d', 'slr', 'digital', 'camera', 'body']",canon,slr,454.0,,,9.0h7.9w6.5d
www.gosale.com//861,"['samsung', 'wb750', '125mp', 'digital', 'camera', '18x', 'zoom', 'full', 'hd', 'video']",samsung,point shoot,,,,
www.gosale.com//1018,"['canon', 'powershot', 'a460', '50mp', 'digital', 'camera', '4x', 'optical', 'zoom', 'silver']",canon,,908.0,,,
www.gosale.com//1167,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', 'body', 'black', 'extended', 'life', 'battery', '8gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'professional', 'full']",bvi,,,,,
www.gosale.com//892,"['fujifilm', 'finepix', 's1800', '122mp', 'digital', 'camera', '18x', 'wide', 'angle', 'zoom']",fuji photo film,point shoot,,12.0,3.0,
www.gosale.com//1482,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'essentials', 'accessory', 'kit', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'extended', 'replacement', 'np50', '1100', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'usb', '20', 'high', 'speed', 'card', 'reader', 'deluxe', 'hard', 'case', 'gripster']",butterflyphoto,,,,,
www.gosale.com//1320,"['panasonic', 'lumix', 'dmczs9', '141mp', 'digital', 'camera', '16x', 'optical', 'zoom', 'black']",panasonic,,,,,
www.gosale.com//1268,"['accessory', 'kit', 'ifor', 'canon', 'sx30is', 'sx30', 'includes', '32gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'extended', 'replacement', 'nb7l', '1300', 'mah', 'battery', 'acdc', 'rapid', 'battery', 'charger', 'deluxe', 'case', 'clear', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//887,"['canon', 'powershot', 's60', '5mp', 'digital', 'camera', '36x', 'optical', 'zoom']",canon,,1090.0,,,10.0h7.0w4.0d
www.gosale.com//1093,"['nikon', 'coolpix', 'p340', '122', 'mp', 'digital', 'camera', '5x', 'zoom', 'wifi', 'full', 'hd', '1080p', 'video', 'black']",nikon,point shoot,,,,
www.gosale.com//749,"['canon', 'eos', 'rebel', 't3', '1100d', 'slr', 'digital', 'camera', 'w', 'canon', '1855mm', 'lens', '3', 'extra', 'lens', 'hdmi', 'cable', '32gb', 'sdhc', 'memory', 'card', 'soft', 'carrying', 'cases', 'tripod', 'much']",digital,,,12.2,,
www.gosale.com//1152,"['pentax', 'k01', '16mp', 'apsc', 'cmos', 'compact', 'system', 'camera', 'body', 'white', 'extended', 'life', 'battery', '16gb', 'sdhc', 'class', '10', 'memory', 'card', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'shock', 'proof', 'deluxe', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'professional', 'full']",bvi,,,,,
www.gosale.com//465,"['sony', 'mvcfd200', 'fd', 'mavica', '2mp', 'digital', 'still', 'camera', 'w', '3x', 'optical', 'zoom']",sony,ultra compact slr,2270.0,,,3.1h5.6w4.1d
www.gosale.com//1068,"['panasonic', 'lumix', 'dmczs15', '121', 'mp', 'digital', 'camera', '16x', 'optical', 'zoom', 'silver', 'bigvalueinc', 'accessory', 'saver', '16gb', 'bundle']",panasonic,,,,,
www.gosale.com//1251,"['sony', 'a77', '243', 'mp', 'digital', 'slr', 'translucent', 'mirror', 'technology', 'body', 'w8gb', 'sdhc', 'memory', 'extended', 'life', 'battery', 'usb', 'card', 'reader', 'memory', 'card', 'wallet', 'deluxe', 'case', 'wstrap', 'accessory', 'saver', 'bundle']",sony,,,,,
www.gosale.com//412,"['fujifilm', 'xpro', '1', '16mp', 'digital', 'camera', 'apsc', 'xtrans', 'cmos', 'sensor', 'body']",fuji9,,,,,
www.gosale.com//463,"['fujifilm', 'finepix', 'f200exr', '12mp', 'super', 'ccd', 'digital', 'camera', '5x', 'wide', 'angle', 'dual', 'image', 'stabilized', 'optical', 'zoom']",fuji photo film,,,12.0,3.0,
www.gosale.com//540,"['sony', 'a7k', 'fullframe', '243', 'mp', 'digital', 'camera', '2870mm', 'lens']",sony,slr,,,,
www.gosale.com//797,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'essentials', 'accessory', 'kit', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'deluxe', 'hard', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'mini', 'tripod']",butterflyphoto,,,,,
www.gosale.com//1490,"['canon', 'eos', '5d', 'mark', 'iii', '223', 'mp', 'full', 'frame', 'cmos', 'digital', 'slr', 'camera', 'ef', '24105mm', 'f4', 'l', 'usm', 'lens', '16gb', 'cf', 'card', 'accessory', 'kit']",bvi,,,,,
www.gosale.com//1229,"['sony', 'alpha', 'slta77', 'dslr', 'digital', 'camera', 'body', 'package', '4']",sony,,,,,
www.gosale.com//1081,"['panasonic', 'lumix', 'dmczs10', '141mp', 'digital', 'camera', '16x', 'zoom', 'builtin', 'gps', 'blue']",panasonic,point shoot,,,,
www.gosale.com//1245,"['nikon', 'd810', 'fxformat', 'digital', 'slr', 'camera', 'body']",nikon,slr,,,,
www.gosale.com//1385,"['pack', '2', 'enel15', 'batteries', 'battery', 'charger', 'kit', 'nikon', '1', 'v1', 'd600', 'd610', 'd800', 'd810', 'd7000', 'd7100', 'digital', 'slr', 'camera']",big mikes,,,,,
www.gosale.com//898,"['nikon', 'coolpix', 's9300', '16mp', 'digital', 'camera', '18x', 'zoom', '1080p', 'video', 'black']",nikon,point shoot,,,,
www.gosale.com//917,"['nikon', 'coolpix', 'p600', '161mp', 'wifi', 'digital', 'camera', '60x', 'zoom', 'full', 'hd', '1080p', 'video', 'red']",nikon,point shoot,,,,
www.gosale.com//984,"['olympus', 'xz1', '10mp', 'digital', 'camera', 'f18', 'lens']",olympus,point shoot,,10.0,3.0,
www.gosale.com//506,"['kodak', 'easyshare', 'c613', '62mp', 'digital', 'camera', '3x', 'optical', 'zoom']",kodak,,908.0,,,
www.gosale.com//1131,"['canon', 'powershot', 's95', 'sd4000', 'digital', 'c']",butterflyphoto,,,,,
www.gosale.com//1230,"['olympus', 'omd', 'em10', 'compact', 'system', 'camera', 'body', 'black']",olympus,slr,,,,
www.gosale.com//1270,"['nikon', 'd3100', '142mp', 'dslr', 'camera', '1855mm', 'f3556', 'afs', 'dx', 'vr', 'nikkor', 'zoom', 'lens']",nikon,slr,,14.2,,
www.gosale.com//1453,"['nikon', 'coolpix', 's6400', '16mp', 'digital', 'camera', '12x', 'zoom', 'black']",nikon,,,,,
www.gosale.com//1186,"['panasonic', 'lumix', 'ts4', '121', 'tough', 'waterproof', 'digital', 'camera', '46x', 'optical', 'zoom', 'orange', '2', 'extended', 'life', 'bcf10', 'batteries', 'deluxe', 'case', 'wstrap', 'usb', 'card', 'reader', 'mini', 'hdmi', 'cable', 'accessory', 'saver', 'bundle']",panasonic,,,,,
www.gosale.com//799,"['nikon', 'coolpix', 'aw120', '161mp', 'waterproof', 'digital', 'camera', 'wifi', 'gps', '1080p', 'video', 'black']",nikon,point shoot,,,,
www.gosale.com//736,"['panasonic', 'lumix', 'dmcts5', '161mp', 'tough', 'digital', 'camera', '93x', 'zoom', 'wifi', 'black']",panasonic,point shoot,,,,
www.gosale.com//931,"['ultimate', 'accessory', 'kit', 'panasonic', 'lumix', 'dmcg10', '121', 'mp', 'digital', 'camera', 'includes', 'usb', 'high', 'speed', 'sd', 'memory', 'card', 'reader', 'extended', 'replacement', 'dmwblb13', '1500', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'charger', 'deluxe', 'carrying', 'case', '52', 'inch', 'pro', 'tripod', 'mono']",butterflyphoto,,,12.1,,
www.gosale.com//950,"['sony', 'dschx400', '20mp', 'digital', 'camera', '50x', 'optical', 'zoom', 'wifi']",sony,point shoot,,,,
www.gosale.com//1405,"['nikon', 'd610', '243', 'mp', 'cmos', 'fxformat', 'digital', 'slr', 'camera', 'body']",nikon,slr,,,,
www.gosale.com//1328,"['nikon', 'd200', '102mp', 'digital', 'slr', 'camera', '18135mm', 'afs', 'dx', 'f3545g', 'ifed', 'nikkor', 'zoom', 'lens']",nikon,slr,2724.0,,,
www.gosale.com//880,"['nikon', '1', 'j1', '101mp', 'digital', 'camera', 'bundle', '1030mm', 'vr', '1', 'nikkor', 'lens', '8', 'gb', 'sd', 'card', 'case', 'white']",nikon,slr,,,,
www.gosale.com//1223,"['panasonic', 'lumix', 'dmcts5', '161mp', 'tough', 'digital', 'camera', '93x', 'zoom', 'wifi', 'orange']",panasonic,point shoot,,,,
www.gosale.com//944,"['flash', 'kit', 'panasonic', 'lumix', 'dmcg1', 'dmcg10', '121', 'mp', 'digital', 'camera', 'includes', 'vivitar', 'df293', 'ttl', 'lcd', 'bounce', 'zoom', 'swivel', 'dslr', 'af', 'flash', '4', 'aa', '2900', 'mah', 'rechargable', 'batteries', 'charger', '3pc', 'lens', 'cleaning', 'kit']",butterflyphoto,,,,,
www.gosale.com//879,"['canon', 'powershot', 'sd600', '6mp', 'digital', 'elph', 'camera', '3x', 'optical', 'zoom']",,,908.0,,,3.4h2.1w0.9d
www.gosale.com//1398,"['olympus', 'tough', 'tg1', 'ihs', '12mp', 'waterproof', 'digital', 'camera', '4x', 'zoom']",olympus,point shoot,,,,
www.gosale.com//825,"['panasonic', 'lumix', 'dmcfz47', '121mp', 'digital', 'camera', '24x', 'zoom', 'dmcfz47k']",panasonic,point shoot,,12.1,,
www.gosale.com//1304,"['sony', 'cybershot', 'dschx100v', '162mp', 'exmor', 'r', 'cmos', 'digital', 'camera', '30x', 'zoom', 'full', 'hd', '1080', 'video']",sony,point shoot,,16.2,3.0,
www.gosale.com//848,"['nikon', 'd3200', '242mp', 'digital', 'slr', 'camera', 'body']",nikon,dslr,,,,
www.gosale.com//1399,"['canon', 'eos1d', 'x', '181mp', 'digital', 'slr', 'camera', 'body']",canon,slr,,,,
www.gosale.com//1185,"['panasonic', 'lumix', 'ts4', 'tough', 'waterproof', '121mp', 'digital', 'camera', '46x', 'optical', 'zoom', 'black']",panasonic,point shoot,,,,
www.gosale.com//1457,"['pentax', 'k50', '16mp', 'digital', 'slr', 'camera', '3', 'lcd', 'body']",pentax,slr,,,,
www.gosale.com//1429,"['canon', 'eos', 'digital', 'rebel', 't4i', '18mp', 'slr', 'camera', '1855mm', '55250mm', 'lenses']",canon,,,,,
www.gosale.com//1369,"['sony', 'slta99v', 'dslr', 'digital', 'camera', 'sony', '2470mm', 'f28', 'carl', 'zeiss', 'alpha', 'amount', 'standard', 'zoom', 'lens', '64gb', 'package']",sony,,,,,
www.gosale.com//1180,"['sony', 'slta99v', 'dslr', 'digital', 'camera', 'body', '32gb', 'package']",sony,,,,,
www.gosale.com//1347,"['4gb', 'bundle', 'canon', 'powershot', 'sx130', 'digital', 'camera', 'includes', '4gb', 'high', 'speed', 'sd', 'memory', 'card', 'gripster', 'usb', '20', 'high', 'speed', 'card', 'reader', '4aa', '2900', 'mah', 'rechargable', 'nimh', 'baterries', 'charger', 'deluxe', 'carrying', 'case', 'clear', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//416,"['panasonic', 'leica', 'dmcfz7s', '6mp', 'digital', 'camera', '12x', 'optical', 'image', 'stabilized', 'zoom', 'silver']",panasonic,,908.0,,,7.5h5.8w5.5d
www.gosale.com//905,"['nikon', 'd200', '102mp', 'digital', 'slr', 'camera', 'body']",nikon,slr,5902.0,,,6.0h4.0w2.0d
www.gosale.com//1023,"['canon', 'powershot', 'sd1300', 'digital', 'elph', '121mp', 'camera', '4x', 'wide', 'angle', 'ois', 'zoom', 'silver']",canon,,,12.1,,
www.gosale.com//397,"['canon', 'powershot', 'elph', '110', 'hs', '161mp', 'digital', 'camera', '5x', 'zoom', '1080p', 'video', 'silver']",canon,point shoot,,,,
www.gosale.com//968,"['olympus', 'omd', 'em1', '16mp', 'compact', 'system', 'camera', 'body']",olympus,slr,,,,
www.gosale.com//1184,"['canon', 'eos', '6d', '202mp', 'digital', 'slr', 'camera', 'body']",canon,slr,,,,
www.gosale.com//1290,"['lens', 'kit', 'panasonic', 'lumix', 'dmcg1', 'dmcg10', '121', 'mp', 'digital', 'camera', 'includes', '52mm', '3pc', 'high', 'resolution', 'multi', 'coated', 'filter', 'kit', 'hd', '2x', 'telephoto', 'lens', 'hd', '45x', 'wide', 'angle', 'lens', '4', 'piece', 'closeup', 'filter', 'set', 'includes', '1', '2', '4', '10', '52mm', 'lens', 'hood']",butterflyphoto,,,,,
www.gosale.com//936,"['canon', 'powershot', 'sx260', 'hs', '121mp', 'cmos', 'digital', 'camera', '20x', 'zoom', '1080p', 'video']",canon,point shoot,,,,
www.gosale.com//1441,"['panasonic', 'lumix', 'dmcgf1', '121mp', 'digital', 'camera', 'lumix', 'g', 'vario', '1445mm', 'lens']",panasonic,slr,,12.1,3.0,
www.gosale.com//471,"['fujifilm', 'finepix', 's1000fd', '10mp', 'digital', 'camera', '12x', 'optical', 'zoom']",fuji photo film,,908.0,,,4.7h6.9w6.1d
www.gosale.com//1275,"['replacement', 'enel15', 'battery', 'battery', 'charger', 'nikon', '1', 'v1', 'd600', 'd610', 'd800', 'd810', 'd7000', 'd7100', 'digital', 'slr', 'camera']",big mikes,,,,,
www.gosale.com//1384,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'gripster', 'kit', 'includes', 'flexible', 'gripster', 'deluxe', 'hard', 'case', 'lcd', 'clear', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1455,"['canon', 'eos', 'rebel', 't2i', '18mp', 'dslr', 'efs', '1855mm', 'f3556', 'lens']",canon,slr,,18.0,,
www.gosale.com//1434,"['factoryreconditioned', 'nikon', 'coolpix', '5600', '5mp', 'digital', 'camera', '3x', 'optical', 'zoom']",nikon,,908.0,,,
www.gosale.com//928,"['sony', 'cybershot', 'dschx5v', '102mp', 'exmor', 'r', 'digital', 'camera', 'w', '10x', 'wide', 'angle', 'zoom', 'glens']",sony,point shoot,,10.2,,
www.gosale.com//937,"['nikon', 'd7100', 'dxformat', 'cmos', '241mp', 'digital', 'slr', 'body']",nikon,slr,,,,
www.gosale.com//1462,"['nikon', 'coolpix', 's4000', '12mp', 'digital', 'camera', '4x', 'zoom', 'silver']",nikon,point shoot,,12.0,3.0,
www.gosale.com//878,"['battery', 'kit', 'includes', '2', 'extended', 'replacement', 'dmwblb13', '1500', 'mah', 'batteries', '3pc', 'lens', 'cleaning', 'kit', 'lcd', 'clear', 'screen', 'protectors', 'panasonic', 'lumix', 'dmcg1', 'dmcg10', '121', 'mp', 'digital', 'camera']",butterflyphoto,,,,,
www.gosale.com//815,"['olympus', 'stylus', 'tg850', 'ihs', '16', 'mp', 'digital', 'camera', 'white']",olympus,point shoot,,,,
www.gosale.com//1415,"['accessory', 'kit', 'canon', 'sx30is', 'sx30', 'camera', 'includes', '8gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'extended', 'replacement', 'nb7l', '1300', 'mah', 'battery', 'acdc', 'rapid', 'battery', 'charger', 'deluxe', 'case', 'clear', 'lcd', 'screen', 'protectors']",butterflyphoto,,,,,
www.gosale.com//1157,"['fujifilm', 'finepix', 'real', '3d', 'w3', 'essentials', 'accessory', 'kit', 'includes', '32gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'deluxe', 'hard', 'case', 'mini', 'hdmi', 'hdmi', 'cable', 'mini', 'tripod']",butterflyphoto,,,,,
www.gosale.com//411,"['panasonic', 'lumix', 'dmczs7', '121mp', 'digital', 'camera', '12x', 'ois', 'zoom', 'hd', 'video', 'silver']",panasonic,,,12.1,3.0,
www.gosale.com//1003,"['sony', 'cybershot', 'dscwx150', '182mp', 'digital', 'camera', '10x', 'optical', 'zoom', 'black']",sony,point shoot,,,,
www.gosale.com//619,"['olympus', 'sp590uz', '12mp', 'digital', 'camera', '26x', 'wide', 'angle', 'optical', 'dual', 'image', 'stabilized', 'zoom', '27', 'inch', 'lcd']",olympus,point shoot,,12.0,2.7,
www.gosale.com//1437,"['samsung', 'nx2000', '203mp', 'smart', 'digital', 'camera', '2050mm', 'lens', 'white']",samsung,slr,,,,
www.gosale.com//1340,"['npw126', 'repacement', 'battery', 'fuji', 'xpro', '1', 'hs30exr', 'hs33exr']",bvi,,,,,
www.gosale.com//452,"['fujifilm', 'finepix', 'hs10', '10mp', 'cmos', 'digital', 'camera', '30x', 'wide', 'angle', 'zoom']",fuji photo film,,,10.0,3.0,
www.gosale.com//1005,"['canon', 'powershot', 'sx280', 'hs', '121', 'mp', 'cmos', 'digital', 'camera', '20x', 'zoom', 'bundle', '16', 'gb', 'sdhc', 'memory', 'card', 'bp6l', 'battery', 'pack', 'carrying', 'case', 'sd', 'usb', 'card', 'reader']",canon,,,,,
www.gosale.com//844,"['npw126', 'repacement', 'battery', 'fuji', 'xpro', '1', 'hs30exr', 'hs33exr']",bvi,,,,,
www.gosale.com//860,"['sony', 'cybershot', 'dscrx1', 'fullframe', '35mm', 'digital', 'camera']",sony,point shoot,,,,
www.gosale.com//963,"['sony', 'cybershot', 'dsch20', '101', 'mp', 'digital', 'camera', '10x', 'optical', 'zoom', 'super', 'steady', 'shot', 'image', 'stabilization']",sony,point shoot,,10.1,3.0,
www.gosale.com//881,"['nikon', 'sb400', 'af', 'speedlight', 'nikon', 'digital', 'slr', 'cameras']",nikon,slr,454.0,,,
www.gosale.com//1199,"['sony', 'alpha', 'nex3n', 'compact', 'interchangeable', 'lens', 'digital', 'camera', '1650mm', 'lens', 'kit', 'nex3nlw', 'white']",sony,other,,,,
www.gosale.com//872,"['kodak', 'easyshare', 'c330', '4mp', 'digital', 'camera', '3x', 'optical', 'zoom']",kodak,,908.0,,,
www.gosale.com//1150,"['panasonic', 'lumix', 'dmcfp8', '12', 'megapixel', 'digital', 'camera', '46x', 'zoom', 'hd', 'video', 'black']",panasonic,point shoot,,12.1,2.7,
www.gosale.com//1300,"['panasonic', 'lumix', 'dmczs15', '121', 'mp', 'digital', 'camera', '16x', 'optical', 'zoom', 'silver', 'bigvalueinc', 'accessory', 'saver', '32gb', 'bundle']",panasonic,,,,,
www.gosale.com//842,"['nikon', 'coolpix', 's9500', 'wifi', 'digital', 'camera', '22x', 'zoom', 'gps', 'silver']",nikon,point shoot,,,,
www.gosale.com//563,"['canon', 'powershot', 'sx110is', '9mp', 'digital', 'camera', '10x', 'optical', 'image', 'stabilized', 'zoom', 'black']",canon,,908.0,,,4.4h2.8w1.8d
www.gosale.com//1461,"['canon', 'eos', '60d', 'digital', 'slr', 'essentials', 'accessory', 'kit', 'includes', '16gb', 'high', 'speed', 'sd', 'memory', 'card', 'usb', '20', 'high', 'speed', 'card', 'reader', 'extended', 'replacement', 'lpe6', '2200', 'mah', 'battery', 'acdc', 'rapid', 'travel', 'battery', 'charger', 'deluxe', 'slr', 'backpack', '52', 'pro', 'tripod']",butterflyphoto,,,,,
www.gosale.com//1402,"['samsung', 'tl205', 'dual', 'view', '122mp', 'digital', 'camera']",samsung,point shoot,,12.2,2.7,
www.gosale.com//1465,"['canon', 'powershot', 'sd780is', '121', 'mp', 'digital', 'camera', '3x', 'optical', 'image', 'stabilized', 'zoom', '25inch', 'lcd']",canon,point shoot,,12.1,2.5,
www.gosale.com//962,"['olympus', 'epm2', 'digital', 'camera', '1442mm', 'lens', 'white']",olympus,slr,,,,
www.gosale.com//1272,"['canon', 'powershot', 'a2400', '16mp', 'digital', 'camera', '5x', 'zoom', '720p', 'video', 'blue']",canon,point shoot,,,,
www.gosale.com//847,"['nikon', 'd3300', 'hdslr', '2', 'lens', 'bundle', '1855mm', 'vr', 'ii', '70300mm', 'vr', 'lenses', 'black']",nikon,,,,,
www.gosale.com//1366,"['sony', 'alpha', 'nex7', 'interchangeable', 'lens', 'digital', 'camera', 'body', 'package', '2']",sony,,,,,
www.gosale.com//1451,"['nikon', 'coolpix', 'p7100', '101mp', 'digital', 'camera', '71x', 'zoom']",nikon,point shoot,,,,
